id,listing_id,date,reviewer_id,comments
21769789,1707064,10/23/2014,22027248,"This was our first AirBnB stay and Cory and Amanda were patient, welcoming and helpful! The location was exactly what we needed. We had to arrive late and leave early because we had an event - wish we could have stayed longer!"
21870395,1707064,10/26/2014,9341010,"We arrived a bit earlier than the check-in time but Amanda graciously let us check-in early which was greatly appreciated! The place is easy to find, and I found the fact that they owned the bar and restaurant next to the place awesome. (Of course we checked both out, the tapa place was delicious! Definitely get there during happy hour too!!) 

99% of the places and things we wanted to see and do were within walking distance. They recommended to us a couple places to watch football and both were super close and exactly what we were looking for.

The place itself is very cute and eclectic. It had all the amenities we needed, and they even provided umbrellas which were a must through the weekend! I would say the only con I would have is the noise being that the bar shares walls with the place, but it's fully disclosed on their airbnb site that it's part of it and honestly it was a non-issue for us! Besides that, this is in the perfect location to do the major site seeing one would want to do in a weekend, the place was lovely and the owners were great!"
22145629,1707064,10/31/2014,709867,"We had a fantastic experience at Cory and Amanda's place. We were traveling in by train (Amtrak) and had a 17 hours delay ... meaning that we were arriving in the middle of the night but nevertheless Cory was there to greet us and explain the in's and out's of the apartment and neighborhood. The apartment itself is roomy and comfortable ... all amenities are available and the location is absolutely great. Walking distance to the most interesting neighborhoods of Seattle. Lots of restaurants and bars literally in front of the apartment and around the corner. We were there on weekdays so it was relatively quiet but I could imagine that on weekends it gets a little noisier. There are earplugs on the nightstand ... so use them! Communication with the hosts was an absolute pleasure ... quick, helpful and understanding."
22397067,1707064,11/5/2014,18281305,"The apartment was perfect for our weeklong conference stay. Amanda and Cory and their amazing staff at Pintxo and the Upstairs made our stay a great experience. The apartment had many amenities that made it feel like 'home' and Amanda and Cory even brought an extra item for us on request. The description of the apartment on Airbnb is spot on and it is well worth the price, plus you get to experience the city differently than you would in a regular hotel. If you stay, take advantage of the delicious cocktails and tapas and make sure you walk one block to Bedlam Cafe for a lavender mocha!"
22535131,1707064,11/9/2014,8303184,We had a great time at the Upstairs Airbnb! Cory and Amanda were extremely responsive and great to work with. They made the entire process seamless and smooth. They were also very flexible and accommodating for our check in/checkout time. The apartment was in a great location and was a really unique and authentic way to experience Seattle. 
22579936,1707064,11/10/2014,5393176,"It was a great place. We were there just for the night, but the bar on the other side of the wall was great. I love that they provided ear plugs, but the noise from the bar added to the ambiance. It was very accessible to Pike Place Market and downtown shopping. My husband and I loved it! Thanks Cory & Amanda."
22749323,1707064,11/13/2014,23354993,"I was in Seattle for a few days with a friend and this Belltown apartment was the perfect place to stay. The neighborhood is great with several bars, restaurants, and cafes on every block. The Space Needle, Pike Place Market, and downtown shopping are all within walking distance. Other great neighborhoods like Ballard and Capitol Hill were just a short and inexpensive Uber ride away. My main correspondence was with Cory, who was very kind and accommodating. We couldn't have asked for a better stay."
22825125,1707064,11/16/2014,9265303,"The place was great. Definitely grab a bite at Pintxo and a drink at The Upstairs. We ran into Cory a couple of times and he always had a great recommendation for our next adventure. Thank you for the hospitality, Cory & Amanda."
22996491,1707064,11/19/2014,5189845,Loved this place! Perfect location specially for those interested in staying out all night. Would defiantly stay here again. 
23406121,1707064,11/30/2014,5210131,"Cory and Amanda's place was great! Very clean and comfortable. The location is great, near a lot of great bars and restaurants (read their recommended restaurants list on the coffee table). The bar noise next door is noticeable, but we didn't lose any sleep over it. Would definitely stay there again. "
23549531,1707064,12/4/2014,7702426,"Great place! We were able to walk everywhere we wanted to go. Loved the bar and the restaurant. We didn't have any trouble with noise because we were in town to see a concert and the bar was actually closed when we got back to the apartment. The layout of the space was great, the bed is super comfortable, and we especially enjoyed being able to plug our ipod into a nice stereo system. We didn't cook much but it looked like the kitchen had everything you'd need. We appreciated the water filter and the french press. Highly recommend Cory & Amanda's place!"
23632728,1707064,12/7/2014,22856666,"Cory & Amanda's apartment was amazing & a great use of a relatively small space. Perfect for a couple that's into the downtown Seattle nightlife. If you like the idea of sharing a wall with a really cool bar, this place is for you. "
23776203,1707064,12/9/2014,16729586,"We did not get a chance to meat Amanda during our short stay. Cory was friendly, very flexible for our last minute schedule change, and made us feel welcome. The location is indeed perfect for nightlife and enjoying the pike market and the space needle. We appreciated the parking space available and to be able to leave our luggage at the restaurant after check out to continue enjoying the city. The only downside is the noise from the bar that may keep you up if you cannot use earplugs comfortably or want to go to bed before midnight. That being said, as long as your are prepared for this, this place is very convenient.  Thank you Cory and Amanda.
"
23865479,1707064,12/13/2014,14847183,"What an amazing place!  Perfect location to walk to Pike Place, Space Needle, and the shops downtown and close to all of the public transit options.  Pintxo has great food right downstairs and the atmosphere at The Upstairs is fantastic.  Cory & Amanda leave ear plugs for guests, but the noise from the bar didn't bother us one bit.  Apartment was clean and had everything we possibly needed, including a washer and dryer.  Would stay here again in a heartbeat!"
23923401,1707064,12/14/2014,18949885,Cory and Amanda were great hosts for my one night stay in Belltown. The location is great and the food at Pintxo is amazing. They were quick to respond and I highly recommend this spot. 
24232984,1707064,12/23/2014,7188199,"We love the place . Everyone was very welcoming and the location was central to food , night life , space needle , west lake etc. The bar was right next to the room but we were so wiped out from daily activities that we didnt mind the noise at all. The property was very clean and had all the ammenities you would need , even a fully stocked kitchen which we didnt get a chance to use. We will deffinitely stay here again ! "
24383306,1707064,12/27/2014,15904912,"My family and I had a great time! The host was very responsive in making sure everything was going well. The noise from the bar wasn't a bother, since we weren't at the place for most of the time it was open. The location was great. A short walk or Uber ride got us around all the places we wanted to visited.  Definitely recommend this place! "
24643762,1707064,1/1/2015,11266858,"Cory & Amanda's upstairs apartment was close enough to Pike Place to get the experience and far enough to get away from the crowd of tourists. Their restaurant downstairs is awesome! The tapas ate unique and very well executed. They also make an awesome Moscow Mule. The Upstairs bar has a great vibe and prohibition style drinks. The apartment is adjacent to the bar, but we were not once bothered by the noise! The kitchen is clean and equipped for cooking. There is a nice stereo and Apple TV. It was a very nice stay! "
24965226,1707064,1/4/2015,24171848,We had a great stay! Cory and Amanda were very helpful and always quick to respond to us. The apartment was in a great location and very clean. The only downside was that it is right beside a bar which is super noisy as bars are. It didn't bother us much but if you're a light sleeper it's probably not a great for for you. I would definitely stay here again if I were back in Seattle. 
25714201,1707064,1/24/2015,19012564,"The positive experience with Cory and Amanda started before we even arrived. Although their place is very close to many downtown destinations, they recommended against taking Link into the city after our 10 p.m. arrival.

Checking in (and out) was a very easy process. The place was spacious for a studio, clean and very well-appointed, and even had a hair dryer, soft drinks and water (website hidden) noise, while present, was not a factor at any point. (Wed. - Fri.)"
25768914,1707064,1/25/2015,9308817,"The apartment is ideally located in the Belltown section of Seattle, near to many restaurants, music venues etc.  Inside, everything is neat and clean and well thought out, from the whistling teapot to the provided coffee to the filtered water in the fridge.  We lacked for nothing and had a most comfortable overnight stay. 

Highly recommended and the owners were most accommodating and responsive to communications.  Our only regret was that this was just a quick overnight due to our schedule and we didn't have lots of time to just relax and enjoy the space and the neighborhood.  

Parking is street or lot; we had no problem finding an overnight lot within a block or so over on 1st Avenue.  

"
25848327,1707064,1/27/2015,13344084,"Very spacious studio with all the amenities. Good coffee too! Up one flight of wide stairs, it gives a romantic ""boardinghouse with speakeasy"" feel. Sunday night is live music night.  Really appreciated having laundry in the unit. Cory and Amanda are excellent hosts and are often in the neighborhood if anything is needed. "
25958278,1707064,1/31/2015,24595429,"This apartment was absolutely fantastic for our stay in Seattle. Cory and Amanda were more than accommodating and so helpful throughout the entire stay. They helped us with suggestions for transportation, restaurants, and even allowed us to store our bags for part of the last day so we could enjoy every minute of our trip. I felt welcome and comfortable texting them with questions and for help. Even their employees at the restaurant (Pintxo) and The Upstairs were kind, courteous and helpful, making us feel even more at home. The apartment is in the most ideal location. We were able to walk to every site we were hoping to see and even found a ton more to see and enjoy in the neighborhood that we didn't even know we'd find! The apartment itself was adorable, comfortable and had every amenity we needed...and then some! Cory and Amanda have thought of everything! I plan on staying here on my next visit (visits) to Seattle, and would highly suggest it to anyone traveling and site seeing in Seattle. Couldn't have asked for a better experience. Thank you again for a fantastic stay! :) "
26032175,1707064,2/1/2015,17292682,"Cory and Amanda were very accommodating, and very easy to contact!  

The place was great, clean and comfortable. It's in a very fun area and within walking distance to great bars and restaurants. 

A terrific experience."
26155392,1707064,2/5/2015,13344084,"Stayed here 2x in the course of one trip. See previous review about great coffee in unit, etc, great location. 

Thanks Cory & Amanda!"
26250697,1707064,2/8/2015,24383642,"We thoroughly enjoyed our stay at the Home of Restaurateurs in Seattle.  The apartment looked just like the photos and was extremely cute & comfortable.  It is indeed right next to a bar upstairs, and at night on the weekend you can hear the music and activity almost as if you were in the bar itself.  We tended to stay up late so it wasn't a problem, but it's good to consider.  The location was perfect as it is within walking distance of so many coffee shops, restaurants, and attractions.  Amanda met us at the apartment on our first day, and the staff of the Upstairs Bar and Pintxo downstairs were also very friendly and helpful when we had questions.  Highly recommended!"
26397562,1707064,2/11/2015,6946069,"What an amazing place! Setting everything up with Amanda was easy and Cory was very friendly when we met so I could pick up the keys. He gave us a lot of great tips for our one night in Seattle! We also liked the access to the parking space. Both Cory and Amanda were very accessible too.

Our favorite part of this place was The Upstairs bar next to the apartment. We were only in town for the evening before catching a flight and it was the perfect place to settle in for the night after some barhopping-- just a quick walk next door. The drinks were phenomenal and the atmosphere was chill--great music choices too. We didn't get to try the restaurant downstairs because we got back too late, but you can bet we'll be there the next time we visit! "
26451161,1707064,2/13/2015,11443784,Everything was great. The apt is just like the pictures.They responded very quickly. The apartment is centralized and a couple min to EVERYTHING. We met Cory when we received the keys he was very informative and let us know about a couple places to visit. Overall we would definitely stay at c&a place again if we had the pleasure to revisit this beautiful city! 
26518255,1707064,2/15/2015,12515278,"This darling apartment was the perfect base for our weekend in Seattle. It is absolutely central to all the best that Seattle has to offer--Pike Place Market, Seattle Center, and amazing restaurants and music venues. We parked our car and walked everywhere! The apartment was cozy and clean, very cool artwork and lots of information on what to do in Seattle. We met Cory on check-in and he had great suggestions about what to do on our first night (karaoke at Hula Hula!); we also ran into both Amanda and Cory throughout the weekend and they were super gracious and friendly. 

If you stay here I definitely recommend making reservations at Pintxo, and save some room in your budget for The Upstairs--incredible drinks, awesome atmosphere. The only drawback to the apartment sharing a wall with The Upstairs is the noise level; but the hosts provide ear plugs and that worked fine for me. If you are an early-to-bed, light-sleeper kinda person, this might not be the right place for you to stay. We will definitely consider staying here again the next time we visit Seattle!"
26680441,1707064,2/17/2015,19939696,"Absolutely loved this little gem of a place! The neighborhood was perfect; tons of shops, bars and restaurants. Everything you want to see to play tourist is within walking distance. And we felt safe everywhere we went which I think is important when you're far away from home! We will definitely be back."
26890815,1707064,2/21/2015,27690494,This place was awesome! It was a great location right in the middle of Belltown walking distance to  anything you desire. The bar right next door provided the perfect atmosphere for when I got back at night to relax and meet Seattle locals to learn about the town. The place had a lot more space then I expected from the pictures. The bed was comfy with tons of blankets and pillows. The shower was nice and hot. I was there for work so I didn't spend much time in the place but it was still great. I definitely will stay here again next time I come to town. 
27048858,1707064,2/24/2015,1020576,"Cory and Amanda were fantastic hosts! They openly communicated with us each step of our trip, which made arrival very easy. Check-in wasn't until 4pm, but they allowed us to drop off our bags early so we could enjoy the city. They also left a list of suggestions for local restaurants, bars and shops. The neighborhood is great - very lively at all hours of the day and night, but it wasn't disturbingly loud. We were able to grab a drink and dinner at 10pm on a Monday night just across the street from the apartment, which was great as we were trying to spend as much time as possible exploring the city.

The bed in the apartment is ridiculously comfortable! I think almost every night we came in and passed out within seconds :) The bar next door never posed an issue for us in terms of noise. However, my boyfriend and I are pretty heavy sleepers. For the lighter sleepers, there is a shot glass of earplugs by the bedside. The unit was a bit cold (our stay was in mid-February), but they have an electric space heater for when the radiator just isn't doing the trick. 

The unit is a studio, and I think that's important for future guests to remember that this is a studio, and the space is small. There isn't much room to hang clothes - maybe about eight hangers. The bathroom is also very tiny - I was bumping my elbows while washing my hair. 

Overall, we loved our stay - the apartment came equipped with everything we needed and was adorably decorated! We were so tired each night that we never had a chance to try their bar next door, ""The Upstairs,"" but it looked fun! We had dinner at ""Pinxto"" downstairs one night, and that was delicious!"
27200570,1707064,2/28/2015,24948934,"What a great location to stay at! Steps from Pike Place market and only minutes to lots of great places to eat and drink. The apartment has everything you would need and Cory and Amanda are great hosts. The only warning I have is that the bar next door, which serves great cocktails, gets loud at night so it may be a problem if you're a light sleeper or you can't tolerate earplugs. Otherwise, no complaints!"
27694831,1707064,3/9/2015,16790005,"We arrived at a pretty busy time for the restaurant downstairs so we didn't have much interaction with Cory or Amanda.  However, they were very responsive and accommodating.  The apartment was very nice and everything was as advertised.  The location is particularly great and you can walk anywhere in the city within minutes.  

The only thing I would mention, which others have noted as well, is that the apartment shares a wall with the upstairs bar.  Saturday night was pretty loud but we are relatively heavy sleepers.  If you are a light sleeper, you might want reconsider.  The staff in the bar and the restaurant downstairs were awesome.  We would definitely stay there again!!


"
27803916,1707064,3/12/2015,17942836,Cory and Amanda are Airbnb pros.  The apartment is even cozier than photos. Each light is on a dimmer. Wall covered in interesting art. Incredibly comfortable bed. Netflix on a giant flat screen TV. Well-equipped kitchen with coffee and creamer. So many nice touches. The apartment is literally next door to the bar and you can hear low voices and clinking glasses. I liked that. Ideal location. Go to Shorty's across the street for beers and pinball. Blocks from Pike Place. Highly recommended. 
28089920,1707064,3/17/2015,4612040,"If you are looking for an urban city escape in the middle of a ""foodie"" town, this place is PERFECT! We stayed for 5 days and loved this stylish flat.  Immaculately clean. Great location in the center of Beltown (walk to everything) but yet very private. Thoughtful hosts provided everything we needed (plus extras too: Netflix, laundry detergent, blowdryer, umbrellas, etc). It rained for 2 straight days while we were there and it was nice to simply do a load of laundry and have fresh clean dry clothes again. Future renters should be aware this block becomes super trendy on the weekends so the noise level gets higher. No problem for us though, we were active participants and enjoyed the music! The hosts Amanda and Cory were very welcoming. Amanda, especially always greeted us with a huge smile. The location is easy to get to using public transportation from the airport (light rail). We arrived 1 hr prior to check in and they let us store our bags so we could continue exploring the city. Pike's Place Market only 2 blocks away. Lots of food choices for every budget. There is an overbundance of microbreweries and you can get a great cup of coffee just about anywhere. Highly recommended. "
28525611,1707064,3/25/2015,17427231,"The hosts were fantastic in providing info about food and bars in the area. They were exceptionally responsive to inquires and and very helpful in working around my constantly changing check-in time. The place itself was a bit older than I expected from the pictures but it did not impact our stay. I wish the record player was out so I could relax to some music but the stereo provided did the trick. We had three total and were staying almost a full week. This studio apt is definitely more suited for two people, especially for that length of time, but the hosts did a great job of preparing for three people. 
The noise was quite excessive on the weekend because the longest wall is shared with a bar. Music was the main culprit for the loss of sleep but the people were relatively considerate. During the week there was not much noise at all and the ear plugs certainly helped.
All in all, the place was very well located and provided the needed amenities for a more lengthy stay but the noise was certainly a factor and the space could be updated. I left satisfied with my stay!  "
28628509,1707064,3/27/2015,6320943,"This place was everything I imagined an Airbnb would be: funky, quirky, fun, very clean, full of great art. It's in a great neighborhood with many, many great bars, restaurants, etc. and an easy walk to Pike Place and all the downtown attractions.

It's worth noting that one of the aforementioned funky bars does share a wall with the bedroom. This was not a problem for us (we're heavy sleepers, and we just went next door to enjoy the bar--which is a deeply cool establishment and should not be missed). But anyone hoping to hit the hay early should consider this; you will hear the music from next door (earplugs were thoughtfully provided).

The hosts were super accommodating and flexible--cool folks. We would have no problem recommending this place to friends (in fact already have)."
28693728,1707064,3/29/2015,1423799,"Our stay at Cory & Amanda's listing was fantastic! The location was incredible, my wife and I found ourselves walking distance from everything that we wanted to do during our stay, and we were even closer to a lot of fantastic restaurants. Our hosts were very attentive to our needs, and our stay was certainly one to remember."
29065567,1707064,4/3/2015,22883855,"Cory and Amanda's place was yet another home-run in Seattle Airbnb experiences for me. I hadn't explored Belltown, and I would now confidently say theirs is probably the most unique way to do it. I felt immediately welcomed by The Upstairs check-in process, and the restaurant below was dangerously convenient.  Their studio is clean and well-furnished with any small amenity I could have needed. "
29235170,1707064,4/5/2015,3396194,"Hello All! I want to thank Cory and Amanda for hosting me the last weekend. Everything was very easy. They have a little 2-pager with all the instructions and information and everything works. The apartment is really nice, the location is very convenient. You'll find all you need  (towels, sheets, etc) and the sofa opens up and you get a second bed (I'm sure that is also listed). As the posting said, the apartment is literally next door form a bar but don't be worried because it is not loud, and if for some reason you needed complete silence, there are earplugs in the nightstand and that will completely do it. There is even an Apple TV! I will gladly return! Very happy with my stay."
29513101,1707064,4/8/2015,6887625,"Cory and and Amanda are great hosts, very responsive and helpful at all times. The apartment is cozy and very well located with everything needed to feel at home. "
29648122,1707064,4/10/2015,15121499,"This place is AWESOME!!!! It has so much character and charm and the location cannot be beat. The bed is ridiculously comfortable and the apartment has all the amenities one could ask for. The bar next door is so cool, a great spot for a quick drink! As a light sleeper, I was a little nervous about the noise, but Cory & Amanda think of everything   - ear plugs by the bed and just like that, I didn't hear a peep. Highly, highly, highly recommend! I would stay here again in a minute!"
29899194,1707064,4/13/2015,8366722," The apartment was neat and well located in the middle of Belltown - a quick walk to the fish market, the space needle, and other attractions. The hosts were very responsive and flexible about the checkout time (they didn't have a guest that evening so they offered me a later checkout if i wanted it).

It's not really the host's fault, but the speakeasy next door was quite loud until about 3am even on Sunday night. It was especially bad my first night when there was a private party going on (screaming, loud dance music, general drunken disorderliness.. and I couldn't even pop over for a drink!)  If you plan on going to bed early or are a light sleeper, probably not the best place (there were ear plugs in a cup by the nightstand though, a nice touch!)

"
30228389,1707064,4/19/2015,29481750,"My wife and I visited Seattle for a long weekend and stayed at Cory and Amanda's place. What a unique and awesome way to enjoy the city! The studio is exactly as advertised. Lots of cool art in the room, bed was comfortable, everything that we needed was there. The bar is two steps away which made it very easy to grab a night cap to end each night. This was our first visit to Seattle, but I have to say I couldn't imagine staying in a better location. The Pike Public Market and Space Needle were all within walking distance and the area was filled with great places to eat and lots of night life. We were extremely satisfied with our visit and would love to go back!  "
30699224,1707064,4/26/2015,17202754,"The apartment was very cozy, well furnished, and incredibly close to Pike's Place, which we walked to every morning. Cory and Amanda were incredibly helpful and responsive with everything. When the hot water wasn't working for us, they got it working that night! The bar does get noisy, but it wasn't a problem for us since we were so tired from sight seeing we fell asleep almost right away. They also provide earplugs just in case. A really lovely experience for our time in Seattle. Thanks so much!"
30959087,1707064,4/29/2015,27599971,"Wonderfully located, cozy little apartment that will make you feel right at home. Thank you Amanda and Cory for being so hospitable and making our travels easy! "
31418905,1707064,5/5/2015,14461471,"Cory and Amanda were great hosts. Booking was easy and they helped out with a bag drop off when we arrived before check in. The apartment is really well set up. Had everything we needed in the cozy space. Conveniently located to neighbourhood and downtown attractions and the bar next door. Cocktails were excellent and the noise was mostly background. It is a bit louder on weekends but we knew that going in. We recommend the apartment, the hosts and the brass knuckles from the Upstairs bar."
31625270,1707064,5/8/2015,22255206,It was lovely! The room was in the perfect location. Thanks! 
31847156,1707064,5/10/2015,16181746,"This is an amazing location with lots of great people working at the Upstairs and the tapas bar below.  The hosts were extremely kind, helpful and responsive.  Surrounded by great music, bars and food.  I would absolutely stay there again when I am in town.  Awesome, awesome spot! "
32088763,1707064,5/13/2015,32592040,"This place was exactly as advertised! Cory and Amanda are so hospitable and so flexible and willing to accommodate with our specific needs as guests. They had wonderful recommendations for local restaurants and coffee shops. We would go back in a heart beat! 
It's upstairs to their restaurant and across the hall from a cocktail lounge-- such a unique stay and so special! "
32205303,1707064,5/15/2015,32584359,What a great little apartment! It's literally one door down from a charming bar called the Upstairs. Great amenities. Didn't have trouble sleeping with the bar next door because it wasn't packed and the music wasn't too loud. Comfortable sofa bed - I was one of two staying there. The hosts were very gracious and responsive. Highly recommended if you want a cool pad in Seattle!
32216048,1707064,5/15/2015,472002,"I had a wonderful stay at Cory and Amanda's studio! Cory responded to all of my questions within minutes, and I was very impressed with the overall communication. The apartment itself is very cute and comfortable. I saw that other people had mentioned that they could hear the noise from the bar, but I couldn't hear anything once I turned on this little white noise machine they have on the night stand, which was great! Overall, I really loved the location and space, and would highly recommend this place to anyone visiting Seattle."
32487533,1707064,5/18/2015,29935855,"The apartment was great! We loved being in the center of town and being walking distance to everything we wanted to see! We loved the privacy, while also having the restaurant and bar next door. We enjoyed talking with the bartender next door each evening, he was very helpful with restaurant recommendations and fun to talk to! We enjoyed the apartment and our stay very much! Thank you for being so welcoming!!"
32925473,1707064,5/23/2015,886248,"Had a wonderful stay in Cory & Amanda's home.  Everything was nice and clean, and the location of the apartment  near the market was incredible.  Everything we were interested in was a short walk away.  Also Amanda was helpful when we needed a place to stow our bags between checking out and our flight, she had to get the apartment ready for the next guests but made sure we didn't have to drag our luggage around with us all day downtown."
33100013,1707064,5/25/2015,29788677,"This apartment is centrally located and easily accessible to attractions like pike market, etc. Our hosts, Amanda and Cory, were very kind to house our luggage earlier than the check in time. Left my earbuds at the apartment and they kept it for my friend to collect it at his convenience which was great.

This apartment is located beside a bar, although the walls are relatively soundproof but occasionally patrons will be talking along the stairways that is audible behind our closed door. However, that didn't bug us.

The decor of the apartment was very unique and enjoyed what they did with the place. Overall, our experience was good and our hosts were prompt with their replies which is very important."
34059520,1707064,6/4/2015,2507102,Lovely spot as a jumping off point for wandering around the city and getting to the Bell Conference Center. Very easy check in and out as well as communication up to the stay.
34660267,1707064,6/10/2015,24240418,"Good location for fun and food and Pike Place market. Apartment is right next to a small bar, I mean right through the wall. But well sound proofed. We could hear it but did not keep us awake. Great food and coffee options all around, walking distance. Try Local 360 for farm to table type experience, especially Sunday brunch. Tapas place below apartment also nice experience. Also not too far from ferry ports. Apartment is typical downtown/small. But great for two of us. "
34842136,1707064,6/13/2015,23418297,Great apartment and centrally located.  We enjoyed our stay.
35097915,1707064,6/15/2015,16437234,We had a short/great stay at Corey & Amanda's place.  Wish it could have been longer. Would definitely recommend!
35407279,1707064,6/18/2015,24304713,"What a gem in downtown Seattle!  Close to all of the attractions and yet located in a space with a more residential feel.  We thoroughly enjoyed our first visit to Seattle and this place was part of the reason.  

Amanda made everything easy and was flexible in accommodating our arrival plans.  Their cozy apartment is as described and has all of the great touches that you find in hotels.  They have really thought of everything! 

Be sure to take advantage of Pintxo for great tapas and The Upstairs (literally next door) for awesome cocktails!  "
35691253,1707064,6/21/2015,31243775,"The location of this funky apartment is perfect, smack in the middle of Belltown, and an easy walk to most major downtown sites.  Cory and Amanda were quick to answer any and all question and we felt very welcome when we arrived.  The apartment is on the second level and shares a stairway with a small lounge, which is directly next door.  We stayed over a Saturday night and the lounge was open until 2:00am and while we heard people coming and going, it was never overly noisy or disruptive.  "
35939470,1707064,6/23/2015,32850622,"This place is amazing! The Belltown neighborhood is buzzing with energy, and it was so much fun to stay in the middle of it—We had a lot of things on our to-do list and were able to walk just about everywhere from here. Even though it shares a wall with the bar next door, we had no trouble sleeping through the noise. Cory and Amanda were quick to reply to our messages and made it super easy to check in and out. I would highly recommend this spot to anyone visiting Seattle!"
36137733,1707064,6/25/2015,19492232,"This apartment was fun, cute, located in a great area where you really feel like your in Seattle. Bars, restaurants, pike place, the light rail, even target all within walking distance. Apartment well equipped with everything you need, toiletries, coffee, not that you want to eat in with all the great places in the neighborhood. Cory and Amanda we're very accommodating letting us check in early and out late if needed depending on when next guest arrive. They also kept in touch making sure all went smooth. Thanks for hosting us."
36320146,1707064,6/27/2015,22169855,"Perfect location! The place had all the basic needs and while it does get loud at night due to the bar right nextdoor, the location is unbeatable- never once did I have to ride the bus to see the main Seattle attractions! Also thank you to the hosts for being understanding of little mistakes I made due to being a first time airbnb user. Very generous and fast&easy communication! Would highly recommend the place for younger folks as it is right in the middle of the bar scene and great food places. "
36932297,1707064,7/2/2015,13270968,"We had a wonderful time staying in Seattle courtesy of Amanda and Cory! Their apartment is super cute, clean and has every amenity you could possibly need, including a dish washer, washer/dryer and microwave.  The apartment is situated directly above Amanda and Cory's Spanish restaurant Pintxo, and next door to their bar, The Upstairs. How convenient! We had several great interactions with this lovely host couple - they are extremely friendly, welcoming and full of wonderful Seattle tips (especially the restaurant scene). We will definitely recommend this listing and can't wait until our next stay!"
37340300,1707064,7/6/2015,26133368,"Amazing, cozy, and unique apartment in an unbeatable location. Steps away from everything, especially the food and drink scene, but everything Seattle as well. 

Amanda and Cory made everything easy and we loved having this place as our base while we explored (and fell in love with) Seattle. Hope to stay here on future trips, highly recommend this if you like a place with some individuality and want to explore the non-touristy side of Seattle. "
37875587,1707064,7/11/2015,1563527,"Cory and Amanda's apartment was perfect for my husband and my stay in Seattle. It's well-situated in Belltown, surrounded by lots of great bars and restaurants and close to a lot of the tourist destinations that you might like to visit, such as the Seattle Art Museum, the Experience Music Project, the Space Needle, etc. The apartment itself is cozy and fun, with lots of great paintings and funky furnishings. It's a second floor studio apartment, perfect for 1-2 people. The kitchen is fully stocked (not that you'd necessarily want to cook, given the amazing food culture in Seattle!), and the bathroom has all of the necessities that you forgot to pack. The apartment is located next door to a cool, laid-back bar called The Upstairs (owned by the hosts), and while you can hear a bit of noise, the a/c unit (or white noise machine, if it's not hot out) covered it up well enough. Neither of us had any problem sleeping. We got into town a bit late, so Cory and Amanda left the keys with their bartender. Checking in was totally painless and easy, and we found the apartment clean and welcoming. Cory hooked me up with some great restaurant and neighborhood recommendations, and he and Amanda went truly above and beyond when they noticed that our car had a flat, even going so far to bring in an air compressor to blow it back up. You guys are the best, thank you for a great stay!! "
38146541,1707064,7/13/2015,34764420,"Cory and Amanda were so much fun to stay with and very available to address any needs we had. The first night, we ate at their restaurant downstairs, Pinxto. If you stay with them, it is a MUST DO. The food and drinks were fantastic and Amanda served us that evening. We had a wonderful time learning about their menu from her and about her suggestions for Seattle. We loved their home and their kitchen (naturally) was outfitted with everything you need to cook. We had a great time. 
"
38538346,1707064,7/16/2015,37251303,"My boyfriend and I stayed in Cory's and Amanda's apartment from July 13th until the 16th. This was the first time either of us had used airbnb and this was definitely a great first experience! 

We got to Seattle earlier than expected and texted Amanda about our early arrival. She was very quick to respond and made it possible for us to drop off our luggage at the apartment, despite the fact that we got there several hours prior to the actual time of check-in. She was extremely nice and helpful, we felt very welcome right from the start.

The apartment is extremely clean, spacious and has everything you need for your home base to discover Seattle. In a really nice touch, the coffee table is stocked with guide books to use during your stay. 

In terms of its location, you would be hard pressed to find a better spot to start exploring Seattle's famed public market, the harbor and Belltown, and the Seattle Center. In addition, Cory and Amanda run a great restaurant just downstairs, and there is also a bar right next to the apartment for weary travelers to have a cold drink after a long day of walking around Seattle. It really is a pretty cool setup.

One note regarding the bar: If you are a very light sleeper and / or are in Seattle to go to bed early, this might not be your ideal place. The bar is right next door to the apartment, and you can hear people and music from the apartment. That being said, the place didnt get very crowded, loud or crazy two out of three nights we stayed.

On our first night, the noise was present until after 2am, which was unfortunate. However, we want to stress that when we asked Amanda about this the morning after, she apologized right away, reached out to the bartender and made sure that this remained an exception. She even gave us a bottle of wine as an apology for the inconvenience!  

Overall we want to stress how Amanda was always super quick to respond to any questions or concerns, she was helpful, nice and took care of all our needs. The set up is very professional, the apartment is beautiful and the location is unbeatable. I

If you are in Seattle on vacation and enjoy stopping by a bar for a drink or two after dinner yourself, you will enjoy this gem of a place, its super welcoming hosts and amazing location in the beautiful place that is Seattle."
38790612,1707064,7/18/2015,5750216,Cory and Amanda were great hosts who responded quickly to all of my questions.  The listing itself was exactly as represented and incredibly comfortable.  The best part about this listing though had to be the location which is about a 10 minute walk from Pike Place and about a five-minute drive from the Space Needle.  There are also some amazing shops and restaurants right outside the front door!
39298572,1707064,7/22/2015,19199920,"The space looks just as seen in pictures, artsy and eclectic. Cory and Amanda were extremely welcoming and accommodating. "
39552621,1707064,7/24/2015,9974017,Great place to stay right downtown.
39786920,1707064,7/26/2015,36065386,"Had an amazing time in Belltown. Accommodations were perfect, very convenient location and so cozy. Instant home feeling and very friendly hosts. Thank You for the good times Seattle. "
